Order ID , Order Item ID , Order YearMonth , Order Year , Order Month , Order Day ,Order Time,Order Quantity,Product Department,Product Category,Product Name, Customer ID ,Customer Market,Customer Region,Customer Country,Warehouse Country,Shipment Year,Shipment Month,Shipment Day,Shipment Mode, Shipment Days - Scheduled , Gross Sales , Discount % , Profit 
51361,128356,201701,2017,1,19,17:41,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3177,LATAM,South America,Brazil,USA,2017,1,21,Standard Class,4,250,0.1,125
53683,134197,201702,2017,2,22,15:11,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5739,LATAM,Central America,Mexico,USA,2017,2,26,Standard Class,4,250,0.2,125
55508,138821,201703,2017,3,21,6:34,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,691,LATAM,Central America,Honduras,USA,2017,3,25,Standard Class,4,250,0.16,125
55955,139908,201703,2017,3,27,19:10,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4991,LATAM,Central America,Mexico,USA,2017,4,2,Standard Class,4,250,0.2,125
59565,149082,201705,2017,5,19,11:55,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7760,LATAM,Central America,Mexico,USA,2017,5,25,Standard Class,4,250,0.05,125
63518,158782,201707,2017,7,16,4:50,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4169,Europe,Western Europe,France,USA,2017,7,20,Standard Class,4,250,0.06,125
63606,158989,201707,2017,7,17,11:39,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6951,Europe,Southern Europe,Italy,USA,2017,7,19,Standard Class,4,250,0.02,125
65368,163379,201708,2017,8,12,4:58,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11625,Europe,Western Europe,France,USA,2017,8,16,Standard Class,4,250,0.07,125
67365,168372,201709,2017,9,10,8:36,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8074,Europe,Western Europe,France,USA,2017,9,16,Standard Class,4,250,0.17,125
67811,169532,201709,2017,9,16,20:51,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10122,Europe,Northern Europe,Sweden,USA,2017,9,18,Standard Class,4,250,0.01,125
67811,169534,201709,2017,9,16,20:51,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10122,Europe,Northern Europe,Sweden,USA,2017,9,18,Standard Class,4,250,  -  ,125
4396,11004,201503,2015,3,6,3:45,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6814,LATAM,Central America,Mexico,USA,2015,3,6,Same Day,3,250,0.17,125
11238,28089,201506,2015,6,14,0:49,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5175,Europe,Northern Europe,United Kingdom,USA,2015,6,16,First Class,1,250,0.05,125
33641,83963,201605,2016,5,6,1:35,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4133,North America,US Center,USA,USA,2016,5,8,Second Class,2,250,0.2,125
35863,89571,201606,2016,6,7,12:03,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,274,North America,South of  USA,USA,USA,2016,6,11,Second Class,2,250,0.25,125
37816,94370,201607,2016,7,6,0:16,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2948,North America,West of USA,USA,USA,2016,7,8,Second Class,2,250,0.25,125
39651,98960,201608,2016,8,1,19:09,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12097,North America,East of USA,USA,USA,2016,8,3,Second Class,2,250,0.16,125
41056,102483,201608,2016,8,22,7:23,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8200,North America,West of USA,USA,USA,2016,8,24,Second Class,2,250,0.2,125
45351,113307,201610,2016,10,24,0:07,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,777,Europe,Eastern Europe,Russia,USA,2016,10,26,First Class,1,250,0.05,125
49313,123267,201612,2016,12,20,20:11,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7268,Pacific Asia,West Asia,Turkey,USA,2016,12,24,Second Class,2,250,0.1,125
49678,124181,201612,2016,12,26,4:03,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12431,Pacific Asia,West Asia,Turkey,USA,2016,12,28,First Class,1,250,0.04,125
51035,127548,201701,2017,1,14,23:29,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6045,Europe,Eastern Europe,Poland,USA,2017,1,16,First Class,1,250,0.17,125
51576,128884,201701,2017,1,22,21:01,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9500,LATAM,Central America,Mexico,USA,2017,1,24,Second Class,2,250,0.18,125
51995,129914,201701,2017,1,28,23:48,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8381,LATAM,Central America,Mexico,USA,2017,2,3,Second Class,2,250,0.1,125
53865,134681,201702,2017,2,25,6:57,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5990,LATAM,Central America,Honduras,Puerto Rico,2017,2,27,First Class,1,250,0.04,125
61923,154794,201706,2017,6,22,22:02,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5958,Europe,Western Europe,France,USA,2017,6,23,Same Day,3,250,0.03,125
67243,168064,201709,2017,9,8,13:52,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9227,Europe,Western Europe,Germany,USA,2017,9,9,Same Day,3,250,0.04,125
39293,98103,201607,2016,7,27,13:44,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8914,North America,West of USA,USA,Puerto Rico,2016,7,31,Standard Class,4,250,0.02,125
2566,6419,201502,2015,2,7,10:38,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10398,LATAM,South America,Venezuela,USA,2015,2,9,Standard Class,4,250,0.12,125
3761,9345,201502,2015,2,24,21:17,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3468,LATAM,Central America,El Salvador,USA,2015,2,26,Standard Class,4,250,0.02,125
4996,12514,201503,2015,3,14,21:58,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6934,LATAM,Central America,Mexico,USA,2015,3,16,Standard Class,4,250,0.2,125
6551,16374,201504,2015,4,6,14:45,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4401,LATAM,Central America,Panama,USA,2015,4,8,First Class,1,250,0.09,125
9785,24432,201505,2015,5,23,19:46,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8472,LATAM,Caribbean,Cuba,USA,2015,5,29,Standard Class,4,250,0.12,125
11075,27725,201506,2015,6,11,15:42,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5639,Europe,Western Europe,France,USA,2015,6,17,Second Class,2,250,0.18,125
11225,28069,201506,2015,6,13,20:16,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7419,Europe,Northern Europe,Sweden,USA,2015,6,19,Standard Class,4,250,0.06,125
11668,29176,201506,2015,6,20,7:28,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5400,Europe,Western Europe,Germany,USA,2015,6,22,First Class,1,250,0.17,125
13683,34280,201507,2015,7,19,17:24,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,221,Europe,Western Europe,France,USA,2015,7,20,Same Day,3,250,0.16,125
15836,39586,201508,2015,8,20,3:42,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8210,Europe,Western Europe,France,USA,2015,8,22,Standard Class,4,250,0.04,125
23503,58806,201512,2015,12,10,1:47,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4326,Pacific Asia,Southeast Asia,Philippines,USA,2015,12,12,First Class,1,250,0.13,125
25221,63210,201601,2016,1,4,3:41,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3993,Pacific Asia,South Asia,Afghanistan,USA,2016,1,6,Standard Class,4,250,0.07,125
33348,83302,201605,2016,5,1,18:56,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4491,North America,East of USA,USA,USA,2016,5,3,First Class,1,250,0.18,125
39606,98861,201608,2016,8,1,3:23,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8744,North America,US Center,USA,USA,2016,8,3,Standard Class,4,250,0.25,125
41261,102991,201608,2016,8,25,7:12,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,719,North America,East of USA,USA,USA,2016,8,27,Standard Class,4,250,0.16,125
41873,104522,201609,2016,9,3,5:37,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,407,Africa,North Africa,Egypt,USA,2016,9,7,Second Class,2,250,0.18,125
41945,104712,201609,2016,9,4,6:51,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5798,Africa,North Africa,Algeria�,USA,2016,9,10,Standard Class,4,250,0.15,125
43823,109458,201610,2016,10,1,16:47,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2121,Pacific Asia,West Asia,Turkey,USA,2016,10,5,Second Class,2,250,0.04,125
45273,113111,201610,2016,10,22,20:47,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7431,Europe,Eastern Europe,Ukraine,USA,2016,10,24,First Class,1,250,0.09,125
45286,113155,201610,2016,10,23,1:21,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,700,Pacific Asia,West Asia,Turkey,USA,2016,10,25,Standard Class,4,250,0.07,125
49945,124862,201612,2016,12,30,1:36,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10639,Africa,East Africa,Mozambique,USA,2017,1,5,Standard Class,4,250,0.01,125
51045,127573,201701,2017,1,15,2:59,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5383,Pacific Asia,Central Asia,Kyrgyzstan,USA,2017,1,21,Second Class,2,250,0.15,125
51595,128929,201701,2017,1,23,3:40,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9786,LATAM,South America,Colombia,USA,2017,1,29,Standard Class,4,250,0.15,125
53001,132470,201702,2017,2,12,16:15,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12109,LATAM,South America,Venezuela,USA,2017,2,14,Second Class,2,250,0.18,125
53603,133983,201702,2017,2,21,11:10,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8198,LATAM,South America,Chile,USA,2017,2,23,First Class,1,250,0.1,125
53671,134169,201702,2017,2,22,10:59,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5882,LATAM,Central America,Mexico,USA,2017,2,24,Standard Class,4,250,0.25,125
55061,137706,201703,2017,3,14,17:58,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9580,LATAM,Central America,Honduras,USA,2017,3,16,Standard Class,4,250,0.02,125
57953,144996,201704,2017,4,25,23:10,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5076,LATAM,Central America,Mexico,USA,2017,4,29,Second Class,2,250,0.25,125
61271,153273,201706,2017,6,13,9:36,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8663,LATAM,South America,Venezuela,USA,2017,6,15,First Class,1,250,0.09,125
11883,29700,201506,2015,6,23,10:47,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12232,Europe,Northern Europe,United Kingdom,USA,2015,6,27,Standard Class,4,250,0.01,125
15535,38829,201508,2015,8,15,18:15,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1618,Europe,Southern Europe,Spain,USA,2015,8,21,Second Class,2,250,0.05,125
19006,47513,201510,2015,10,5,10:17,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10265,Europe,Southern Europe,Italy,USA,2015,10,7,Second Class,2,250,0.01,125
19316,48293,201510,2015,10,9,22:54,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1891,Europe,Northern Europe,United Kingdom,USA,2015,10,11,Second Class,2,250,0.13,125
31093,77700,201603,2016,3,29,20:54,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11202,Pacific Asia,Oceania,New zealand,USA,2016,4,2,Second Class,2,250,0.25,125
37093,92546,201606,2016,6,25,10:58,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7401,North America,East of USA,USA,USA,2016,6,29,Second Class,2,250,0.15,125
37876,94543,201607,2016,7,6,21:17,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6475,North America,West of USA,USA,USA,2016,7,8,Standard Class,4,250,0.2,125
41981,104806,201609,2016,9,4,19:27,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5130,Africa,East Africa,Madagascar,USA,2016,9,6,Second Class,2,250,0.1,125
41991,104827,201609,2016,9,4,22:58,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9163,Africa,North Africa,Morocco,USA,2016,9,6,Standard Class,4,250,0.07,125
47095,117707,201611,2016,11,18,11:07,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4758,Africa,Southern Africa,South Africa,USA,2016,11,24,Standard Class,4,250,0.25,125
47213,118009,201611,2016,11,20,4:27,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8304,Africa,Central Africa,Democratic Republic of Congo,Puerto Rico,2016,11,22,First Class,1,250,0.13,125
49058,122661,201612,2016,12,17,2:51,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1061,Pacific Asia,West Asia,Saudi Arabia,USA,2016,12,21,Second Class,2,250,0.06,125
53651,134109,201702,2017,2,22,3:59,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4478,LATAM,Central America,Mexico,USA,2017,2,24,Standard Class,4,250,0.02,125
53968,134936,201702,2017,2,26,19:02,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1917,LATAM,Central America,El Salvador,USA,2017,3,2,Standard Class,4,250,0.13,125
59541,149022,201705,2017,5,19,3:30,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,478,LATAM,Central America,Guatemala,USA,2017,5,21,Standard Class,4,250,0.07,125
61293,153330,201706,2017,6,13,17:19,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1269,LATAM,South America,Brazil,USA,2017,6,15,First Class,1,250,0.06,125
61545,153899,201706,2017,6,17,9:36,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6293,LATAM,South America,Brazil,USA,2017,6,23,Standard Class,4,250,0.07,125
61858,154630,201706,2017,6,21,23:15,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10844,Europe,Western Europe,France,USA,2017,6,23,First Class,1,250,0.1,125
13596,34066,201507,2015,7,18,10:56,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3723,Europe,Northern Europe,United Kingdom,Puerto Rico,2015,7,20,Standard Class,4,250,0.01,125
7503,18812,201504,2015,4,20,12:17,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11385,LATAM,Central America,Mexico,USA,2015,4,24,Standard Class,4,250,0.18,125
11505,28786,201506,2015,6,17,22:21,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,836,Europe,Western Europe,France,USA,2015,6,23,Second Class,2,250,0.07,125
13048,32636,201507,2015,7,10,10:56,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7949,Europe,Southern Europe,Italy,USA,2015,7,14,Second Class,2,250,0.18,125
19535,48827,201510,2015,10,13,3:37,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11069,Europe,Western Europe,Netherlands,USA,2015,10,13,Same Day,3,250,0.17,125
21521,53800,201511,2015,11,11,3:24,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8202,Pacific Asia,Eastern Asia,China,USA,2015,11,13,Second Class,2,250,0.03,125
21521,53799,201511,2015,11,11,3:24,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8202,Pacific Asia,Eastern Asia,China,USA,2015,11,13,Second Class,2,250,0.04,125
21693,54270,201511,2015,11,13,15:40,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2003,Pacific Asia,South Asia,India,USA,2015,11,17,Standard Class,4,250,0.15,125
21693,54269,201511,2015,11,13,15:40,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2003,Pacific Asia,South Asia,India,USA,2015,11,17,Standard Class,4,250,0.16,125
23925,59881,201512,2015,12,16,5:38,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11998,Pacific Asia,Oceania,Australia,USA,2015,12,22,Standard Class,4,250,  -  ,125
25506,63907,201601,2016,1,8,7:32,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4945,Pacific Asia,South Asia,India,USA,2016,1,10,Standard Class,4,250,0.09,125
33681,84062,201605,2016,5,6,15:36,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,2642,North America,West of USA,USA,USA,2016,5,8,Standard Class,4,250,0.17,125
41001,102348,201608,2016,8,21,12:07,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9309,North America,East of USA,USA,USA,2016,8,22,Same Day,3,250,0.03,125
45506,113719,201610,2016,10,26,6:25,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5687,Africa,West Africa,Nigeria,USA,2016,10,28,Standard Class,4,250,0.12,125
55898,139771,201703,2017,3,26,23:12,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4846,LATAM,Central America,Honduras,USA,2017,3,30,Standard Class,4,250,0.04,125
61381,153549,201706,2017,6,15,0:08,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4377,LATAM,South America,Brazil,USA,2017,6,17,Standard Class,4,250,0.02,125
65506,163730,201708,2017,8,14,5:19,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1562,Europe,Western Europe,Germany,USA,2017,8,16,Standard Class,4,250,0.01,125
65591,163926,201708,2017,8,15,11:05,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12000,Europe,Western Europe,Germany,USA,2017,8,17,Standard Class,4,250,0.16,125
65976,164872,201708,2017,8,21,1:58,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12072,Europe,Western Europe,France,USA,2017,8,23,Standard Class,4,250,0.18,125
67041,167595,201709,2017,9,5,15:05,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6615,Europe,Western Europe,Germany,USA,2017,9,7,Second Class,2,250,0.1,125
67203,167958,201709,2017,9,7,23:51,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5539,Europe,Southern Europe,Italy,USA,2017,9,11,Second Class,2,250,0.13,125
67218,167993,201709,2017,9,8,5:06,5,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3887,Europe,Western Europe,Netherlands,USA,2017,9,12,Second Class,2,250,0.12,125
6766,16915,201501,2015,1,4,19:47,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,12206,LATAM,Central America,Mexico,USA,2015,1,8,Second Class,2,100,0.13,125
9123,22763,201501,2015,1,27,13:58,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,11227,LATAM,South America,Brazil,USA,2015,1,29,First Class,1,100,0.12,125
9306,23216,201502,2015,2,16,22:00,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,7218,LATAM,Central America,El Salvador,USA,2015,2,22,Second Class,2,100,  -  ,125
9388,23422,201502,2015,2,16,22:00,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6151,LATAM,Caribbean,Cuba,USA,2015,2,22,Second Class,2,100,0.15,125
15375,38447,201504,2015,4,1,18:47,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6725,Europe,Western Europe,Netherlands,USA,2015,4,7,First Class,1,100,0.12,125
15535,38825,201504,2015,4,9,18:04,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1618,Europe,Southern Europe,Spain,USA,2015,4,11,Second Class,2,100,0.16,125
15596,38993,201504,2015,4,20,15:26,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5599,Europe,Northern Europe,Sweden,USA,2015,4,23,First Class,1,100,0.1,125
25981,65034,201505,2015,5,31,12:03,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8500,Pacific Asia,Southeast Asia,Indonesia,USA,2015,6,2,First Class,1,100,0.05,125
27903,69844,201506,2015,6,5,6:57,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,624,Pacific Asia,Oceania,Australia,USA,2015,6,10,Second Class,2,100,0.15,125
29291,73288,201506,2015,6,10,1:52,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,6867,Pacific Asia,Southeast Asia,Vietnam,USA,2015,6,13,Same Day,3,100,0.12,125
29361,73453,201506,2015,6,13,8:21,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,141,Pacific Asia,Eastern Asia,China,USA,2015,6,15,First Class,1,100,0.07,125
31536,78797,201507,2015,7,5,7:16,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,10254,North America,US Center,USA,USA,2015,7,7,Second Class,2,100,0.02,125
31588,78926,201507,2015,7,7,20:35,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,4874,North America,East of USA,USA,USA,2015,7,13,Second Class,2,100,0.01,125
35835,89492,201508,2015,8,7,12:18,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3411,North America,West of USA,USA,USA,2015,8,9,First Class,1,100,0.16,125
43231,107999,201508,2015,8,16,15:37,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3175,Europe,Northern Europe,Lithuania,USA,2015,8,18,Second Class,2,100,0.17,125
43841,109495,201508,2015,8,25,2:49,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,1242,Europe,Eastern Europe,Ukraine,USA,2015,8,27,First Class,1,100,0.06,125
49381,123428,201509,2015,9,27,18:22,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,5739,Pacific Asia,West Asia,Turkey,USA,2015,9,29,First Class,1,100,0.1,125
53636,134074,201511,2015,11,22,1:49,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9096,LATAM,Caribbean,Dominican�Republic,USA,2015,11,24,First Class,1,100,0.13,125
61036,152680,201512,2015,12,27,0:11,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,70,LATAM,Central America,Honduras,USA,2015,12,31,First Class,1,100,0.15,125
61036,152681,201512,2015,12,31,14:12,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,70,LATAM,Central America,Honduras,USA,2016,1,3,First Class,1,100,0.13,125
67096,167724,201602,2016,2,23,18:41,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,9175,Europe,Western Europe,France,USA,2016,2,28,First Class,1,100,0.2,125
13596,34063,201603,2016,3,6,0:05,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3723,Europe,Northern Europe,United Kingdom,Puerto Rico,2016,3,8,Standard Class,4,100,0.07,125
51568,128860,201603,2016,3,12,10:15,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,3105,LATAM,Central America,El Salvador,Puerto Rico,2016,3,16,Standard Class,4,100,0.07,125
6721,16794,201605,2016,5,29,6:59,2,Golf,Women's Apparel,Nike Men's Dri-FIT Victory Golf Polo,8251,LATAM,Central America,Mexico,USA,2016,6,1,Standard Class,4,100,0.18,125
